"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"boulder","Body Tension","Moravský kras","","8A+","2020-04-26","","","very good","redpoint","czech republic",""
"boulder","Climbers against vandalism Hard","Blansko","","8A+","2020-04-26","#FA","#FA","very good","redpoint","czech republic",""
"boulder","Intesito","Moravský kras","","8A+","2019-11-14","","","very good","redpoint","czech republic",""
"boulder","Milkyway","Prilep","","8A+","2019-01-13","#FA","#FA","mega classic","redpoint","macedonia",""
"boulder","Willie york","maloměřice","malomerice","8A+","2018-04-21","","","very good","redpoint","czech republic",""
"boulder","Muskulatik","Holstejn","","8A+","2017-10-08","#FA                one mover into easier finish","#FA one mover into easier finish","very good","redpoint","czech republic",""
"boulder","Nebe peklo direct","Holstejn","","8A+","2017-06-11","","","very good","redpoint","czech republic",""
"boulder","Protismerka","Kozel","","8A+","2017-03-26","#FA","#FA","very good","redpoint","czech republic",""
"boulder","Jack's Corner","Little Cottonwood","","8A+","2016-10-12","","","mega classic","redpoint","united states","Little Cottonwood Canyon (UT)"
"boulder","Nightshift","Unknown Crag","","8A+","2016-10-12","","","very good","redpoint","united states","Little Cottonwood Canyon (UT)"
"boulder","Wimmer dal Gól","Holstejn","","8A+","2016-09-23","#FA","#FA","mega classic","redpoint","czech republic",""
"boulder","Carnage","Guanella Pass","ice knife","8A+","2015-06-03","#2go               The new beta","#2go The new beta","mega classic","redpoint","united states",""
"boulder","Io sto con gli ippotami","Unknown Crag","","8A+","2015-05-03","traverse","traverse","very good","redpoint","italy","Val di Mello"
"boulder","The Redirect","Unknown Crag","","8A+","2015-02-27","","","very good","redpoint","united states","Red Rock (NV)"
"boulder","The Method","Unknown Crag","","8A+","2015-02-15","","","mega classic","flash","canada","Squamish"
"boulder","Krkavka","Vysoke Tatry","zlomiskova dolina","8A+","2014-08-16","#FA","#FA","mega classic","redpoint","slovakia",""
"boulder","H5N1 SD","Moravský kras","sloup","8A+","2014-03-30","humidity is killing all the pleasure of climbing","humidity is killing all the pleasure of climbing","very good","redpoint","czech republic",""
"boulder","Automatix","Moravský kras","stare skaly","8A+","2013-12-04","#FA","#FA","mega classic","redpoint","czech republic",""
"boulder","Mr. Elegant","Magic Wood","bruno 48bd3","8A+","2013-07-13","#FA                Start like Seshuan and go right. Feet on the rail and via funky moves into the topout of Nana Bianca. Somebody might have done before, I don't know. True fun to climb.","#FA Start like Seshuan and go right. Feet on the rail and via funky moves into the topout of Nana Bianca. Somebody might have done before, I don't know. True fun to climb.","mega classic","redpoint","switzerland","Ticino"
"boulder","Dark Sakai","Magic Wood","","8A+","2013-07-09","","","mega classic","redpoint","switzerland","Ticino"
"boulder","Octopussy+Jack Daniels","Magic Wood","","8A+","2013-07-09","Is it FA or someone has already done it?","Is it FA or someone has already done it?","mega classic","redpoint","switzerland","Ticino"
"boulder","Arthur","Petrohrad","sklarna","8A+","2013-04-20","#FA              
              #2go","#FA #2go","very good","redpoint","czech republic",""
"boulder","Setkani s Ramou","Petrohrad","sklarna","8A+","2013-04-19","#FA","#FA","very good","redpoint","czech republic",""
"boulder","Klukovský sen","Petrohrad","vlci kopec","8A+","2012-11-18","thought that it was impossible dyno for eternity for me, but campusing works... And heel makes tiny bit less powerful as well... My absolute antistyle","thought that it was impossible dyno for eternity for me, but campusing works... And heel makes tiny bit less powerful as well... My absolute antistyle","mega classic","redpoint","czech republic",""
"boulder","Into the Wild","Wilderness","","8A+","2012-07-18","#FA                2 days of riding the boat and hiking to get there, great experience, what a beauty around!","#FA 2 days of riding the boat and hiking to get there, great experience, what a beauty around!","mega classic","redpoint","norway",""
"boulder","Fata Morgana Bas","Unknown Crag","","8A+","2011-12-08","real sitstart on the stone with one pad, but with the higher holds because I didn't know. Like that it is a bit harder for sure","real sitstart on the stone with one pad, but with the higher holds because I didn't know. Like that it is a bit harder for sure","mega classic","flash","france","Fontainebleau"
"boulder","Vendetta for V","Varazze","potala druidi virml verrev","8A+","2011-11-18","to the left of Gioia, 2nd ascent, 5 mins","to the left of Gioia, 2nd ascent, 5 mins","mega classic","redpoint","italy",""
"boulder","The Bizzare Ride","Magic Wood","","8A+","2011-10-25","dabbed the spotter on flash, 5 mins","dabbed the spotter on flash, 5 mins","mega classic","redpoint","switzerland","Ticino"
"boulder","Voigas","Magic Wood","avers","8A+","2011-10-02","","","very good","redpoint","switzerland","Ticino"
"boulder","High spirit","Magic Wood","","8A+","2011-10-02","","","very good","redpoint","switzerland","Ticino"
"boulder","Sofa Surfer","Magic Wood","hauptsektor","8A+","2011-10-02","classic, an easier 8A+ could be all right in comparison with others","classic, an easier 8A+ could be all right in comparison with others","mega classic","redpoint","switzerland","Ticino"
"boulder","One summer in paradise","Magic Wood","avers","8A+","2011-10-02","1st go this year, 5 mins 3 years ago","1st go this year, 5 mins 3 years ago","mega classic","redpoint","switzerland","Ticino"
"boulder","Barracuda sds","8 day rain","","8A+","2011-08-26","","","mega classic","redpoint","south africa","Rocklands"
"boulder","steak house","Unknown Crag","","8A+","2011-08-25","would have been freaking hard for me if I had not found a heel above my head, did it static!","would have been freaking hard for me if I had not found a heel above my head, did it static!","mega classic","redpoint","south africa","Rocklands"
"boulder","Leopard Cave","Unknown Crag","","8A+","2011-08-25","","","mega classic","flash","south africa","Rocklands"
"boulder","Fragile Steps","Unknown Crag","","8A+","2011-08-24","should have flashed! fell off, tried the last moves and sent it straight afterwards","should have flashed! fell off, tried the last moves and sent it straight afterwards","very good","redpoint","south africa","Rocklands"
"boulder","Black Shadow","Tea Garden","","8A+","2011-08-20","quite hard for me since I felt like I needed to cut my leg to let the toe-hook work","quite hard for me since I felt like I needed to cut my leg to let the toe-hook work","mega classic","redpoint","south africa","Rocklands"
"boulder","Brown Shadow","Tea Garden","","8A+","2011-08-20","at least as hard as Black Shadow","at least as hard as Black Shadow","mega classic","redpoint","south africa","Rocklands"
"boulder","Oral Office","Roadside","","8A+","2011-08-14","probably easy, but mz anti-style","probably easy, but mz anti-style","mega classic","redpoint","south africa","Rocklands"
"boulder","Il Banchettone","Unknown Crag","","8A+","2011-05-08","8A/A+, but with those conditions was a very hard work","8A/A+, but with those conditions was a very hard work","mega classic","redpoint","italy","Val di Mello"
"boulder","Je to boj! (ale krásnej)","Petrohrad","zuby","8A+","2011-04-30","cool moves, but not much space","cool moves, but not much space","very good","redpoint","czech republic",""
"boulder","Sundance Sit","Ginzling Wald","","8A+","2010-07-23","a few goes, should have flashed it","a few goes, should have flashed it","mega classic","redpoint","austria","Zillertal"
"boulder","Morla","Zillergrund Wald","","8A+","2010-07-22","direct finish, right one is more 8A","direct finish, right one is more 8A","mega classic","redpoint","austria","Zillertal"
"boulder","Incubator","Ginzling Wald","","8A+","2010-07-21","8B? I don't think so","8B? I don't think so","very good","flash","austria","Zillertal"
"boulder","Zlatý drak","Bor","","8A+","2010-06-12","amazing and proud problem","amazing and proud problem","mega classic","redpoint","czech republic",""
"boulder","Jack's broken heart","Magic Wood","avers","8A+","2010-06-06","sun made it much harder, a few goes","sun made it much harder, a few goes","mega classic","redpoint","switzerland","Ticino"
"boulder","The Great Shark Hunt","Chironico","nivo","8A+","2010-06-01","super painful, but cool moves, a few goes","super painful, but cool moves, a few goes","mega classic","redpoint","switzerland","Ticino"
"boulder","Baby Mammoth","Chironico","schattental","8A+","2010-06-01","8A+/B","8A+/B","","onsight","switzerland","Ticino"
"boulder","Soilwork","Chironico","schattental","8A+","2010-06-01","8A+/B, campused the first move","8A+/B, campused the first move","","redpoint","switzerland","Ticino"
"boulder","Omega Mann","Unknown Crag","","8A+","2010-05-16","almost flashed, I was just scared because of wet big hold and no spotter, close on Montecore","almost flashed, I was just scared because of wet big hold and no spotter, close on Montecore","mega classic","redpoint","germany","Frankenjura"
"boulder","White Stripe","Unknown Crag","","8A+","2010-05-09","8A+/B, what a fight, 2 mins bfore 3 PM","8A+/B, what a fight, 2 mins bfore 3 PM","mega classic","redpoint","italy","Val di Mello"
"boulder","Snake's Bite","Unknown Crag","","8A+","2010-05-07","#FA                alternative much harder finnish to Crazy Snake from stand start","#FA alternative much harder finnish to Crazy Snake from stand start","mega classic","redpoint","italy","Val di Mello"
"boulder","Hmatník","Petrohrad","petrohradske padani 2010","8A+","2010-04-25","","","very good","redpoint","czech republic",""
