"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"boulder","Flat Earth Society","Maltatal","tal der koenige","8A","2018-08-21","#FA                Nice FA left of ""Just for the picture"". Stand start on the two obvious sloper pockets. Very hard to grade because of extreme grip dependence","#FA Nice FA left of ""Just for the picture"". Stand start on the two obvious sloper pockets. Very hard to grade because of extreme grip dependence","mega classic","redpoint","austria","Villach"
"boulder","Whiskey in the Jar","Maltatal","tal der koenige","8A","2018-08-20","About 20mins","About 20mins","mega classic","redpoint","austria","Villach"
"boulder","Unendliche Geschichte 2","Magic Wood","bruno 48bd3","8A","2018-06-16","Battle without the beta for the upper part","Battle without the beta for the upper part","mega classic","redpoint","switzerland","Ticino"
"boulder","The right hand of darkness","Magic Wood","avers","8A","2018-06-15","Tensiony","Tensiony","mega classic","redpoint","switzerland","Ticino"
"boulder","Dschungelfieber extension","Unknown Crag","","8A","2018-04-28","Two tries after DF","Two tries after DF","mega classic","redpoint","germany","Frankenjura"
"boulder","World coming down","Unknown Crag","","8A","2018-04-13","Today finally understood how to do the first two moves...","Today finally understood how to do the first two moves...","mega classic","redpoint","germany","Frankenjura"
"boulder","Illuminati","Unknown Crag","","8A","2018-04-01","20mins, weird moves","20mins, weird moves","mega classic","redpoint","germany","Frankenjura"
"boulder","Selbstmordattentat","Unknown Crag","","8A","2018-03-27","One very hard move...","One very hard move...","mega classic","redpoint","germany","Frankenjura"
"boulder","Zeus rechte Hand","Unknown Crag","","8A","2018-03-21","Harder than it looks","Harder than it looks","mega classic","redpoint","germany","Frankenjura"
"boulder","Bleaustyle","Unknown Crag","","8A","2018-02-24","Close flash go, then forgot the beta, fifth try or so...","Close flash go, then forgot the beta, fifth try or so...","mega classic","redpoint","germany","Frankenjura"
"boulder","Rodeo Verlängerung","Unknown Crag","","8A","2018-02-17","","","very good","redpoint","germany","Frankenjura"
"boulder","Dritte Wahl","Unknown Crag","","8A","2018-02-17","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Burg Saburac","Unknown Crag","","8A","2018-02-14","Short version, 10mins","Short version, 10mins","mega classic","redpoint","germany","Frankenjura"
"boulder","Tamagochi","Unknown Crag","","8A","2018-02-10","Not sure about the grade...","Not sure about the grade...","mega classic","redpoint","germany","Frankenjura"
"boulder","angel ripper","Unknown Crag","","8A","2018-02-04","Maybe my wettest 8a  bloc ascent^^ nice boulder btw","Maybe my wettest 8a bloc ascent^^ nice boulder btw","mega classic","redpoint","germany","Frankenjura"
"boulder","Gottes Werk und Teufels Beitrag","Unknown Crag","","8A","2017-10-08","Great compression highball!","Great compression highball!","mega classic","redpoint","germany","Frankenjura"
"boulder","Analdin und die Wunderschlampe","Zillergrund Wald","","8A","2017-08-30","Ober rentabel","Ober rentabel","mega classic","flash","austria","Zillertal"
"boulder","Silberross","Sundergrund","","8A","2017-08-29","Great classic! 7c+/8a","Great classic! 7c+/8a","mega classic","redpoint","austria","Zillertal"
"boulder","Trickkiste","Unknown Crag","","8A","2017-08-10","Quick send. About an hour... good style!","Quick send. About an hour... good style!","mega classic","redpoint","germany","Frankenjura"
"boulder","Angry old man","Unknown Crag","","8A","2017-07-18","Nice combi. Start ""Warhammer"", end ""Karawane""","Nice combi. Start ""Warhammer"", end ""Karawane""","mega classic","redpoint","germany","Frankenjura"
"boulder","Hydrant","Unknown Crag","","8A","2017-03-04","#FA                Left start, direct exit.","#FA Left start, direct exit.","very good","redpoint","germany","Frankenjura"
"boulder","Hydrogi","Unknown Crag","","8A","2017-03-04","#FA                Left start, right exit.","#FA Left start, right exit.","very good","redpoint","germany","Frankenjura"
"boulder","Absolute Beginner","Unknown Crag","","8A","2017-02-27","#FA                Weird slab move...","#FA Weird slab move...","very good","redpoint","germany","Frankenjura"
"boulder","Flubber","Unknown Crag","","8A","2017-02-11","Nice Classic!","Nice Classic!","mega classic","redpoint","germany","Frankenjura"
"boulder","Bewegungskünstler","Unknown Crag","","8A","2017-02-09","","","very good","redpoint","germany","Frankenjura"
"boulder","Schnullie verboten","Unknown Crag","","8A","2017-02-09","#2go               Good combi. 7c+/8a","#2go Good combi. 7c+/8a","mega classic","redpoint","germany","Frankenjura"
"boulder","Monet","Unknown Crag","","8A","2017-01-29","Amazing! Happy that I finally did it! Definitly not my style...","Amazing! Happy that I finally did it! Definitly not my style...","mega classic","redpoint","germany","Frankenjura"
"boulder","XL","Unknown Crag","","8A","2017-01-27","Very pumpy!","Very pumpy!","mega classic","redpoint","germany","Frankenjura"
"boulder","Large","Unknown Crag","","8A","2017-01-27","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Mr. Bombastic","Unknown Crag","","8A","2017-01-22","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Pudge Knuckles","Unknown Crag","","8A","2017-01-20","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Monokultur","Unknown Crag","","8A","2017-01-15","First repeat","First repeat","mega classic","redpoint","germany","Frankenjura"
"boulder","Kulturschock","Unknown Crag","","8A","2017-01-15","#FA                Start deep in the cave. Same end as ""Subkultur""","#FA Start deep in the cave. Same end as ""Subkultur""","mega classic","redpoint","germany","Frankenjura"
"boulder","Hannibal Lector","Unknown Crag","","8A","2017-01-13","7c+/8a","7c+/8a","mega classic","redpoint","germany","Frankenjura"
"boulder","Subkultur","Unknown Crag","","8A","2016-11-20","#FA                7c+/8a","#FA 7c+/8a","mega classic","redpoint","germany","Frankenjura"
"boulder","Vom Styler zum Trendsetter","Unknown Crag","","8A","2016-08-31","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"boulder","Tabasco","Unknown Crag","","8A","2016-08-23","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Limbonic Art","Unknown Crag","","8A","2016-06-07","Great traverse!!!","Great traverse!!!","mega classic","redpoint","germany","Frankenjura"
"boulder","Freakshow","Unknown Crag","","8A","2016-04-25","","","very good","redpoint","germany","Frankenjura"
"boulder","Loveparade extension","Unknown Crag","","8A","2016-04-19","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Hass","Unknown Crag","","8A","2016-04-01","One painful mono-move...","One painful mono-move...","mega classic","redpoint","germany","Frankenjura"
"boulder","Knochenmühle","Unknown Crag","","8A","2015-11-14","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Fersenballett","Unknown Crag","","8A","2015-04-18","First repeat","First repeat","very good","redpoint","germany","Frankenjura"
"boulder","Kein Thema","Unknown Crag","","7C+","2020-03-24","","","average","redpoint","germany","Frankenjura"
"boulder","Stonekiller","Unknown Crag","","7C+","2020-03-23","","","very good","redpoint","germany","Frankenjura"
"boulder","Placebo","Chironico","schattental","7C+","2020-02-16","","","mega classic","flash","switzerland","Ticino"
"boulder","Midnight lightning of Ticino","Chironico","schattental","7C+","2020-02-16","One of the best","One of the best","mega classic","redpoint","switzerland","Ticino"
"boulder","The pocket problem","Chironico","nivo alta","7C+","2020-02-15","","","mega classic","redpoint","switzerland","Ticino"
"boulder","Abstauber sit","Unknown Crag","pu","7C+","2020-02-09","#FA                Technical","#FA Technical","mega classic","redpoint","germany","Frankenjura"
"boulder","Laika","Unknown Crag","pu","7C+","2020-02-07","Tranquility Base right finish","Tranquility Base right finish","mega classic","redpoint","germany","Frankenjura"
"boulder","Picasso direkt","Leupoldstein","","7C+","2020-01-30","Nice with heelhook beta","Nice with heelhook beta","mega classic","redpoint","germany","Frankenjura"
"boulder","Tranquility Base","Unknown Crag","pu","7C+","2020-01-14","#FA                Perfect prow","#FA Perfect prow","mega classic","redpoint","germany","Frankenjura"
"boulder","Der letzte Tick","Unknown Crag","","7C+","2020-01-11","","","mega classic","redpoint","germany","Frankenjura"
"boulder","Finales ende","Unknown Crag","","7C+","2020-01-06","","","mega classic","redpoint","germany","Frankenjura"
"boulder","hans im glück","Unknown Crag","","7C+","2020-01-06","#2go","#2go","very good","redpoint","germany","Frankenjura"
"boulder","Damenbart","Unknown Crag","","7C+","2020-01-05","Nice variation","Nice variation","mega classic","redpoint","germany","Frankenjura"
"boulder","Bart Simpson","Unknown Crag","zz","7C+","2020-01-05","Only dry spot today","Only dry spot today","mega classic","redpoint","germany","Frankenjura"
"boulder","Die uralte Morla","Unknown Crag","","7C+","2020-01-03","#2go               Simply beautiful - long start","#2go Simply beautiful - long start","mega classic","redpoint","germany","Frankenjura"
"boulder","Appenzeller","Unknown Crag","appenloch","7C+","2019-07-12","#FA                Nice untypical rock features","#FA Nice untypical rock features","mega classic","redpoint","germany","Frankenjura"
"boulder","Snatch","Unknown Crag","appenloch","7C+","2019-07-12","Beautiful, flashed the lower part","Beautiful, flashed the lower part","mega classic","redpoint","germany","Frankenjura"
"boulder","Chemtrails über Pegnitz","Unknown Crag","","7C+","2019-03-20","50m left of Hürdenläufer on a single boulder. Low start on left crimp and right pinch, full top out over the prow. Very nice moves but bad landing and a little dabby","50m left of Hürdenläufer on a single boulder. Low start on left crimp and right pinch, full top out over the prow. Very nice moves but bad landing and a little dabby","very good","redpoint","germany","Frankenjura"
"boulder","Toter Winkel","Unknown Crag","","7C+","2019-02-23","#FA                Perfect line, much fun to climb!","#FA Perfect line, much fun to climb!","mega classic","redpoint","germany","Frankenjura"
"boulder","Sharp end","Unknown Crag","","7C+","2019-01-30","Way too easy for 8a imo...","Way too easy for 8a imo...","mega classic","flash","germany","Frankenjura"
"boulder","Gecko","Unknown Crag","","7C+","2019-01-20","One of the best boulders around!","One of the best boulders around!","mega classic","redpoint","germany","Frankenjura"
"boulder","komilator","Chironico","paese","7C+","2019-01-05","Close flash try","Close flash try","mega classic","redpoint","switzerland","Ticino"
"boulder","La Grotte des Soupirs","Cresciano","filo a sbalzo","7C+","2018-12-27","Very cool, not my style","Very cool, not my style","mega classic","redpoint","switzerland","Ticino"
"boulder","Grüffelo","Unknown Crag","","7C+","2018-11-23","Beautiful little problem","Beautiful little problem","mega classic","redpoint","germany","Frankenjura"
"boulder","Negerkuss","Unknown Crag","","7C+","2018-09-12","Last move was quite a struggle for me","Last move was quite a struggle for me","mega classic","redpoint","germany","Frankenjura"
"boulder","Edge of Tomorrow","Maltatal","tal der koenige","7C+","2018-08-21","#FA                Stand start on the obvious prow opposite of ""Low Tide"". Amazing and hard sit start possible!","#FA Stand start on the obvious prow opposite of ""Low Tide"". Amazing and hard sit start possible!","mega classic","redpoint","austria","Villach"
